timestamp,value,rolling_7d_mean,rolling_7d_std,dayofyear,dayofweek,zscore,anomaly_z,anomaly_iqr,anomaly_iso,iso_score,anomaly_votes,anomaly_any
2015-01-01,70.5,70.5,0.0,1,3,,False,False,1,-0.07343725311804483,1,0
2015-01-02,59.2,64.85,7.99030662740798,2,4,,False,False,1,-0.06803811821496686,1,0
2015-01-03,191.0,106.89999999999999,73.0515571360392,3,5,,False,False,1,-0.036697756272696114,1,0
2015-01-04,177.3,124.5,69.25840502543114,4,6,,False,False,1,-0.04808327647633903,1,0
2015-01-05,335.4,166.68,111.77346286127131,5,0,,False,False,0,0.015359874345449942,0,0
2015-01-06,162.6,166.0,99.98709916784264,6,1,,False,False,0,0.034425367458307266,0,0
2015-01-07,485.1,211.58571428571426,151.2533793404457,7,2,1.8083185110109274,False,True,0,0.047124090224978654,1,0
2015-01-08,97.0,215.37142857142857,147.41658335349877,8,3,-0.6877854612340485,False,False,0,0.08849076368174796,0,0
2015-01-09,232.9,240.18571428571428,130.3823790314656,9,4,0.23143199725054728,False,False,0,0.10056271994249322,0,0
2015-01-10,308.7,257.0,130.57138532874143,10,5,0.7248423957698719,False,False,0,0.09153195756487131,0,0
2015-01-11,144.3,252.28571428571428,134.46619684975883,11,6,-0.479729772523464,False,False,0,0.06309915311288317,0,0
2015-01-12,126.2,222.4,136.15216977093436,12,0,-0.5866410866406346,False,False,0,0.07272198992682666,0,0
2015-01-13,11.4,200.8,157.53492734417128,13,1,-1.3333622260812024,False,False,0,0.03457599244521292,0,0
2015-01-14,260.6,168.72857142857146,103.64445176155051,14,2,0.5567028459962833,False,False,0,0.05712971470541639,0,0
2015-01-15,429.8,216.27142857142857,136.408745006637,15,3,1.635777511822493,False,False,0,0.07785127867798203,0,0
2015-01-16,400.7,240.24285714285716,153.49215894352017,16,4,1.295786976763385,False,False,0,0.09917100504505438,0,0
2015-01-17,310.7,240.5285714285714,153.64261251668557,17,5,0.6296329755008313,False,False,0,0.09835731088666333,0,0
2015-01-18,408.4,278.25714285714287,158.42615374513198,18,6,1.2378638838565215,False,False,0,0.0611563036224777,0,0
2015-01-19,358.0,311.37142857142857,145.00272082833155,19,0,0.840063966425106,False,False,0,0.05873713281614079,0,0
2015-01-20,478.8,378.14285714285717,74.15663281511775,20,1,1.548590993209476,False,False,1,-0.04404044823767761,1,0
2015-01-21,70.9,351.0428571428571,134.43475315982423,21,2,-1.1690860287673979,False,False,0,0.03215001580844801,0,0
2015-01-22,131.2,308.38571428571424,151.56241210110366,22,3,-0.734575494776355,False,False,0,0.09172808892524681,0,0
2015-01-23,476.7,319.24285714285713,161.66303285066812,23,4,1.5047610737116508,False,False,0,0.06399117017080991,0,0
2015-01-24,420.7,334.9571428571429,165.9827386320925,24,5,1.0818931896196027,False,False,0,0.04900403749599269,0,0
2015-01-25,353.4,327.09999999999997,163.20526952277004,25,6,0.6216949816453867,False,False,0,0.03271450205130366,0,0
2015-01-26,52.5,283.45714285714286,191.89112240315563,26,0,-1.3075641953644483,False,False,0,0.022399085127303264,0,0
2015-01-27,50.4,222.25714285714284,187.4708586878047,27,1,-1.2560364139676972,False,False,0,0.05297330887705021,0,0
2015-01-28,373.7,265.5142857142857,181.56708061183548,28,2,0.8100208080778527,False,False,0,0.08599869736787091,0,0
2015-01-29,174.8,271.74285714285713,176.87887434760597,29,3,-0.47414388241019767,False,False,0,0.09780185141786052,0,0
2015-01-30,481.7,272.45714285714286,177.85191271713344,30,4,1.4662262832629782,False,False,0,0.07295096325230521,0,0
2015-01-31,466.3,278.9714285714286,184.882789124044,31,5,1.2764143162952717,False,False,0,0.060433572619900455,0,0
2015-02-01,310.5,272.8428571428571,182.7025803242605,32,6,0.22857991770219455,False,False,0,0.0478849502220684,0,0
2015-02-02,44.3,271.6714285714285,184.36949055529507,33,0,-1.4558427265851794,False,False,0,0.0359547045380223,0,0
2015-02-03,229.6,297.2714285714286,159.25560915590714,34,1,-0.27935439447700056,False,False,0,0.099219947147626,0,0
2015-02-04,415.4,303.2285714285714,163.31907129180917,35,2,0.89158466602565,False,False,0,0.09503270426693039,0,0
2015-02-05,477.3,346.4428571428571,163.69349261289997,36,3,1.1988784863965194,False,False,0,0.05192705349022375,0,0
2015-02-06,352.0,327.9142857142857,152.81066093449797,37,4,0.4522897861927439,False,False,0,0.08577285230611092,0,0
2015-02-07,104.9,276.2857142857143,159.1816512517636,38,5,-1.1399127925812804,False,False,0,0.09889875074775134,0,0
2015-02-08,457.6,297.3,173.5155324459456,39,6,1.063209089479707,False,False,0,0.04890768331994377,0,0
2015-02-09,263.0,328.54285714285714,136.0027678289779,40,0,-0.15709957765424634,False,False,0,0.06307789991369517,0,0
2015-02-10,183.3,321.92857142857144,142.5833523976498,41,1,-0.6734946447931196,False,False,0,0.0823673272438733,0,0
2015-02-11,221.3,294.2,140.23026302002955,42,2,-0.4590873805526542,False,False,0,0.11361771531398435,0,0
2015-02-12,212.7,256.4,116.26257638065084,43,3,-0.5903609637806686,False,False,0,0.10893645909428856,0,0
2015-02-13,9.8,207.51428571428573,139.0715814316669,44,4,-1.807414994446042,False,False,0,0.05764399014227184,0,0
2015-02-14,160.2,215.41428571428574,133.73949090889883,45,5,-0.784454815023274,False,False,0,0.10310891703229397,0,0
2015-02-15,237.0,183.90000000000003,83.84259060883079,46,6,-0.25575417172354614,False,False,0,0.016844405480200497,0,0
2015-02-16,164.8,169.8714285714286,76.27567795581398,47,0,-0.6893782981873788,False,False,0,0.01245669947884176,0,0
2015-02-17,167.1,167.55714285714285,76.04575064049398,48,1,-0.6269399666222477,False,False,0,0.017952772995779243,0,0
2015-02-18,234.0,169.37142857142857,77.67566573656802,49,2,-0.16520147811670866,False,False,0,0.027683318315992467,0,0
2015-02-19,215.8,169.81428571428572,77.97214093446941,50,3,-0.23570868763201272,False,False,0,0.0358118018794944,0,0
2015-02-20,137.2,188.0142857142857,40.0382495692735,51,4,-0.7983103822793111,False,False,0,0.0011393716662123632,0,0
2015-02-21,142.5,185.48571428571427,42.5666703956444,52,5,-0.7659207825691063,False,False,1,-0.0037448815246364786,1,0
2015-02-22,73.7,162.15714285714284,53.079024643853955,53,6,-1.1724705669084075,False,False,1,-0.03618496379765579,1,0
2015-02-23,384.0,193.47142857142856,99.37091650789505,54,0,1.0401900702412734,False,False,0,0.03263352491908744,0,0
2015-02-24,333.4,217.22857142857146,111.1914372345538,55,1,0.6861043407585405,False,False,0,0.08692986457320495,0,0
2015-02-25,258.2,220.6857142857143,112.17169025756051,56,2,0.10106540657095606,False,False,0,0.09928650885804946,0,0
2015-02-26,391.7,245.8142857142857,129.29090492079519,57,3,1.0247568072912363,False,False,0,0.11688201301339679,0,0
2015-02-27,329.3,273.25714285714287,122.60903796407587,58,4,0.5697660688468614,False,False,0,0.12571609526703958,0,0
2015-02-28,77.9,264.0285714285714,135.81155712095733,59,5,-1.2880824650246048,False,False,0,0.09218660131156092,0,0
2015-03-01,193.3,281.1142857142857,113.58021289777885,60,6,-0.378421774735269,False,False,0,0.07134646449834736,0,0
2015-03-02,152.2,248.0,112.36867891009489,61,0,-0.6507154756558635,False,False,0,0.08329962060479557,0,0
2015-03-03,123.9,218.07142857142858,113.72330037252283,62,1,-0.8288263483928291,False,False,0,0.08728542401648315,0,0
2015-03-04,70.6,191.27142857142857,124.30324096452883,63,2,-1.2866101473457863,False,False,0,0.08530445769618267,0,0
2015-03-05,479.4,203.79999999999998,149.69718322889935,64,3,1.8983634603284751,False,False,0,0.07919438163562087,0,0
2015-03-06,457.2,222.07142857142853,173.48384856892503,65,4,1.6866731627551892,False,False,0,0.08726354256138152,0,0
2015-03-07,234.6,244.45714285714286,161.47424827861207,66,5,0.05825307655492691,False,False,0,0.11164014745117357,0,0
2015-03-08,6.2,217.72857142857143,185.10901935783423,67,6,-1.6471622670725403,False,False,0,0.01847924175457305,0,0
2015-03-09,191.9,223.4,183.3666909046824,68,0,-0.21399853516181036,False,False,0,0.0768132984317842,0,0
