timestamp,value,rolling_7d_mean,rolling_7d_std,dayofyear,dayofweek,zscore,anomaly_z,anomaly_iqr,anomaly_iso,iso_score,anomaly_votes,anomaly_any
2015-01-01,477.2,477.2,0.0,1,3,,False,False,1,-0.08501940453085832,1,0
2015-01-02,329.8,403.5,104.22753954689709,2,4,,False,False,0,0.001150294690730691,0,0
2015-01-03,393.0,400.0,73.94890127648955,3,5,,False,False,1,-0.046675590527053945,1,0
2015-01-04,392.0,398.0,60.51137634087218,4,6,,False,False,1,-0.07749489656816522,1,0
2015-01-05,298.2,378.04,68.8347877166771,5,0,,False,False,1,-0.05681146906239254,1,0
2015-01-06,191.5,346.95,97.92911211687769,6,1,,False,False,0,0.009754329711559429,0,0
2015-01-07,121.4,314.7285714285714,123.52854884986054,7,2,-1.5650517489972897,False,False,0,0.06280895321265978,0,0
2015-01-08,308.5,290.62857142857143,100.93890419928475,8,3,-0.04764551897001871,False,False,0,0.06265303782956577,0,0
2015-01-09,172.4,268.14285714285717,108.04036062421083,9,4,-1.075954462349899,False,False,0,0.0837419866060089,0,0
2015-01-10,415.5,271.35714285714283,112.61203099051863,10,5,0.9073901619682622,False,False,0,0.06382315587323562,0,0
2015-01-11,340.3,263.9714285714286,104.8056886860269,11,6,0.24916815029411082,False,False,0,0.03452137134445998,0,0
2015-01-12,44.1,227.67142857142858,131.56330180165133,12,0,-1.8796636844595007,False,False,0,0.04618485679325146,0,0
2015-01-13,155.0,222.45714285714286,133.93770762488631,13,1,-0.9541866353997249,False,False,0,0.09401469090492831,0,0
2015-01-14,93.6,218.4857142857143,137.7903410810718,14,2,-1.2789263264485768,False,False,0,0.09084622131684295,0,0
2015-01-15,63.1,183.42857142857142,142.21825614509692,15,3,-1.3514389093900894,False,False,0,0.0651674423003642,0,0
2015-01-16,42.1,164.81428571428572,152.08708501569566,16,4,-1.3576381741289945,False,False,0,0.03714689608764821,0,0
2015-01-17,475.3,173.35714285714286,169.228680165261,17,5,1.45633989215112,False,False,0,0.01594861240681089,0,0
2015-01-18,408.7,183.12857142857143,181.9698025706987,18,6,0.9626137535897181,False,False,1,-0.007971693833353832,1,0
2015-01-19,58.6,185.2,180.19731777508053,19,0,-1.245143329709258,False,False,0,0.029382546299327794,0,0
2015-01-20,394.8,219.45714285714283,195.63217916234933,20,1,0.8821206812776426,False,False,0,0.03418066917386331,0,0
2015-01-21,96.1,219.81428571428572,195.36622386833258,21,2,-1.0029520945358592,False,False,0,0.04538522190285288,0,0
